,0
2822,807
2823,689
2824,1095
2825,677
2826,1104
2827,970
2828,363
2829,967
2830,1144
2831,1070
2832,1046
2833,992
2834,832
2835,842
2836,1005
2837,663
2838,656
2839,770
2840,1099
2841,973
2842,1102
2843,915
2844,889
2845,973
2846,922
2847,575
2848,1238
2849,984
2850,1032
2851,1208
2852,535
2853,1067
2854,651
2855,1040
2856,1004
2857,698
2858,1042
2859,778
2860,1052
2861,1075
2862,1055
2863,838
2864,1095
2865,991
2866,883
2867,1108
2868,1034
2869,1174
2870,1158
2871,1034
2872,1230
2873,1138
2874,916
2875,914
2876,309
2877,894
2878,838
2879,810
2880,1047
2881,906
2882,567
2883,789
2884,870
2885,842
2886,1009
2887,1026
2888,769
2889,1016
2890,866
2891,-490
2892,547
2893,981
2894,929
2895,1221
2896,221
2897,1132
2898,997
2899,974
2900,992
2901,943
2902,980
2903,916
2904,876
2905,1047
2906,1174
2907,1233
2908,1124
2909,984
2910,1000
2911,784
2912,997
2913,934
2914,954
2915,977
2916,1138
2917,1037
2918,836
2919,889
2920,874
2921,696
2922,1055
2923,1238
2924,649
2925,938
2926,990
2927,958
2928,1195
2929,672
2930,1019
2931,982
2932,1190
2933,706
2934,981
2935,1308
2936,697
2937,1108
2938,903
2939,1168
2940,1057
2941,865
2942,1064
2943,1009
2944,947
2945,736
2946,700
2947,1147
2948,1304
2949,1057
2950,842
2951,929
2952,1061
2953,861
2954,855
2955,917
2956,927
2957,990
2958,832
2959,1028
2960,1136
2961,794
2962,611
2963,985
2964,830
2965,241
2966,791
2967,1014
2968,1129
2969,938
2970,644
2971,1179
2972,1164
2973,806
2974,629
2975,599
2976,975
2977,828
2978,817
2979,553
2980,1034
2981,870
2982,744
2983,1246
2984,1287
2985,950
2986,989
2987,1009
2988,1109
2989,1137
2990,1105
2991,270
2992,1143
2993,989
2994,1008
2995,999
2996,763
2997,894
2998,575
2999,752
3000,842
3001,839
3002,813
3003,962
3004,842
3005,727
3006,864
3007,825
3008,647
3009,975
3010,274
3011,789
3012,651
3013,978
3014,950
3015,994
3016,971
3017,1160
3018,770
3019,1060
3020,593
3021,834
3022,890
3023,947
3024,1110
3025,259
3026,896
3027,804
3028,815
3029,792
3030,937
3031,777
3032,639
3033,737
3034,688
3035,940
3036,866
3037,935
3038,738
3039,1124
3040,1099
3041,737
3042,943
3043,797
3044,746
3045,802
3046,967
3047,710
3048,804
3049,927
3050,796
3051,803
3052,930
3053,1031
3054,822
3055,899
3056,783
3057,983
3058,847
3059,698
3060,844
3061,895
3062,920
3063,1164
3064,1151
3065,1084
3066,631
3067,823
3068,914
3069,919
3070,755
3071,1112
3072,1020
3073,705
3074,860
3075,802
3076,545
3077,883
3078,794
3079,714
3080,1023
3081,884
3082,807
3083,857
3084,983
3085,797
3086,936
3087,876
3088,707
3089,805
3090,719
3091,692
3092,730
3093,800
3094,66
3095,760
3096,739
3097,1045
3098,736
3099,1069
3100,1208
3101,877
3102,1022
3103,840
3104,960
3105,1113
3106,912
3107,884
3108,815
3109,745
3110,760
3111,698
3112,937
3113,946
3114,958
3115,963
3116,855
3117,674
3118,922
3119,1155
3120,1018
3121,853
3122,870
3123,741
3124,746
3125,955
3126,568
3127,911
3128,1017
3129,895
3130,1069
3131,1027
3132,874
3133,675
3134,960
3135,766
3136,761
3137,633
3138,988
3139,625
3140,803
3141,792
3142,961
3143,597
3144,799
3145,833
3146,802
3147,959
3148,808
3149,890
3150,1261
3151,1112
3152,733
3153,805
3154,664
3155,906
3156,905
3157,694
3158,849
3159,751
3160,934
3161,938
3162,778
3163,896
3164,999
3165,877
3166,485
3167,846
3168,892
3169,1162
3170,757
3171,1110
3172,890
3173,782
3174,915
3175,511
3176,737
3177,909
3178,929
3179,849
3180,952
3181,866
3182,519
3183,689
3184,798
3185,736
3186,945
3187,920
3188,1153
3189,793
3190,994
3191,788
3192,830
3193,911
3194,322
3195,755
3196,936
3197,888
3198,792
3199,1000
3200,738
3201,826
3202,800
3203,945
3204,655
3205,869
3206,1008
3207,1152
3208,714
3209,703
3210,706
3211,527
3212,910
3213,789
3214,645
3215,856
3216,694
3217,912
3218,946
3219,692
3220,744
3221,690
3222,973
3223,973
3224,904
3225,903
3226,901
3227,452
3228,713
3229,1030
3230,933
3231,947
3232,630
3233,897
3234,612
3235,964
3236,878
3237,332
3238,541
3239,830
3240,661
3241,930
3242,827
3243,687
3244,709
3245,722
3246,831
3247,791
3248,841
3249,1004
3250,837
3251,814
3252,701
3253,997
3254,626
3255,815
3256,832
3257,1157
3258,932
3259,713
3260,1066
3261,588
3262,680
3263,430
3264,843
3265,703
3266,813
3267,651
3268,742
3269,594
3270,850
3271,789
3272,577
3273,1226
3274,622
3275,879
3276,706
3277,893
3278,887
3279,793
3280,688
3281,834
3282,526
3283,1119
3284,894
3285,802
3286,887
3287,871
3288,1001
3289,924
3290,687
3291,908
3292,742
3293,1199
3294,850
3295,782
3296,846
3297,833
3298,843
3299,679
3300,786
3301,799
3302,687
3303,874
3304,716
3305,796
3306,785
3307,710
3308,908
3309,1017
3310,643
3311,692
3312,900
3313,781
3314,954
3315,948
3316,913
3317,947
3318,795
3319,1028
3320,540
3321,905
3322,944
3323,691
3324,923
3325,825
3326,1128
3327,780
3328,855
3329,704
3330,663
3331,915
3332,957
3333,737
3334,899
3335,790
3336,857
3337,838
3338,955
3339,529
3340,761
3341,869
3342,769
3343,807
3344,917
3345,618
3346,769
3347,799
3348,938
3349,954
3350,1055
3351,675
3352,650
3353,970
3354,749
3355,848
3356,708
3357,1173
3358,658
3359,946
3360,698
3361,698
3362,775
3363,158
3364,1014
3365,1121
3366,781
3367,714
3368,849
3369,1119
3370,753
3371,886
3372,832
3373,799
3374,900
3375,1146
3376,670
3377,630
3378,795
3379,789
3380,1168
3381,844
3382,715
3383,708
3384,911
3385,914
3386,821
3387,782
3388,744
3389,814
3390,594
3391,572
3392,703
3393,436
3394,733
3395,756
3396,908
3397,701
3398,1038
3399,621
3400,858
3401,890
3402,768
3403,793
3404,841
3405,661
3406,689
3407,709
3408,848
3409,897
3410,658
3411,680
3412,657
3413,839
3414,751
3415,680
3416,354
3417,837
3418,785
3419,957
3420,712
3421,814
3422,946
3423,1154
3424,1010
3425,879
3426,873
3427,493
3428,775
3429,695
3430,651
3431,982
3432,717
3433,980
3434,773
3435,929
3436,775
3437,865
3438,557
3439,956
3440,765
3441,805
3442,1123
3443,1101
3444,786
3445,624
3446,726
3447,322
3448,726
3449,613
3450,876
3451,890
3452,812
3453,636
3454,721
3455,892
3456,513
3457,713
3458,888
3459,950
3460,648
3461,705
3462,845
3463,665
3464,539
3465,746
3466,906
3467,677
3468,842
3469,947
3470,543
3471,1077
3472,1021
3473,670
3474,824
3475,797
3476,557
3477,782
3478,763
3479,787
3480,689
3481,762
3482,939
3483,687
3484,892
3485,754
3486,868
3487,898
3488,901
3489,662
3490,636
3491,596
3492,863
3493,840
3494,955
3495,996
3496,658
3497,966
3498,636
3499,878
3500,715
3501,714
3502,914
3503,422
3504,895
3505,589
3506,602
3507,1018
3508,1047
3509,852
3510,717
3511,1002
3512,923
3513,923
3514,707
3515,836
3516,890
3517,762
3518,793
3519,1032
3520,94
3521,816
3522,560
3523,680
3524,975
3525,615
3526,691
3527,531
3528,740
3529,656
3530,649
3531,749
3532,808
3533,516
3534,952
3535,625
3536,702
3537,1287
3538,710
3539,649
3540,589
3541,740
3542,736
3543,577
3544,617
3545,812
3546,663
3547,756
3548,974
3549,639
3550,542
3551,855
3552,615
3553,926
3554,636
3555,701
3556,744
3557,418
3558,693
3559,843
3560,651
3561,842
3562,847
3563,560
3564,851
3565,768
3566,642
3567,605
3568,570
3569,937
3570,845
3571,636
3572,824
3573,1027
3574,817
3575,796
3576,630
3577,878
3578,527
3579,725
3580,700
3581,669
3582,669
3583,882
3584,719
3585,889
3586,588
3587,481
3588,821
3589,580
3590,604
3591,700
3592,1012
3593,598
3594,666
3595,565
3596,836
3597,559
3598,880
3599,580
3600,1013
3601,633
3602,814
3603,570
3604,625
3605,917
3606,596
3607,909
3608,925
3609,663
3610,552
3611,681
3612,727
3613,668
3614,510
3615,593
3616,747
3617,644
3618,767
3619,881
3620,667
3621,724
3622,756
3623,679
3624,749
3625,585
3626,484
3627,575
3628,556
3629,556
3630,800
3631,966
3632,481
3633,1046
3634,600
3635,815
3636,767
3637,670
3638,785
3639,567
3640,910
3641,993
3642,921
3643,789
3644,537
3645,1068
3646,576
3647,706
3648,708
3649,849
3650,958
3651,829
3652,695
3653,697
3654,912
3655,974
3656,670
3657,824
3658,670
3659,700
3660,553
3661,1049
3662,705
3663,760
3664,654
3665,825
3666,969
3667,841
3668,620
3669,816
3670,953
3671,574
3672,844
3673,732
3674,619
3675,836
3676,993
3677,463
3678,806
3679,880
3680,527
3681,900
3682,616
3683,216
3684,882
3685,968
3686,867
3687,1089
3688,738
3689,675
3690,885
3691,856
3692,932
3693,542
3694,524
3695,909
3696,918
3697,585
3698,616
3699,482
3700,1097
3701,757
3702,1007
3703,876
3704,882
3705,525
3706,690
3707,778
3708,645
3709,789
3710,832
3711,801
3712,730
3713,595
3714,622
3715,859
3716,727
3717,908
3718,773
3719,780
3720,868
3721,663
3722,722
3723,872
3724,812
3725,970
3726,675
3727,793
3728,790
3729,719
3730,808
3731,951
3732,1044
3733,767
3734,785
3735,875
3736,746
3737,904
3738,670
3739,797
3740,766
3741,643
3742,928
3743,578
3744,890
3745,1006
3746,1030
3747,701
3748,861
3749,743
3750,854
3751,875
3752,494
3753,792
3754,665
3755,673
3756,878
3757,870
3758,945
3759,716
3760,719
3761,920
3762,890
3763,902
3764,889
3765,720
3766,771
3767,680
3768,1038
3769,1137
3770,741
3771,835
3772,620
3773,809
3774,907
3775,740
3776,-256
3777,747
3778,871
3779,797
3780,652
3781,710
3782,1025
3783,1208
3784,1099
3785,968
3786,814
3787,900
3788,798
3789,665
3790,1077
3791,496
3792,872
3793,755
3794,984
3795,968
3796,75
3797,827
3798,930
3799,664
3800,841
3801,815
3802,834
3803,646
3804,770
3805,670
3806,868
3807,588
3808,865
3809,630
3810,637
3811,935
3812,475
3813,792
3814,677
3815,873
3816,798
3817,562
3818,913
3819,933
3820,1077
3821,552
3822,750
3823,997
3824,551
3825,628
3826,1125
3827,822
3828,805
3829,590
3830,850
3831,878
3832,868
3833,724
3834,915
3835,874
3836,646
3837,699
3838,813
3839,799
3840,850
3841,880
3842,838
3843,970
3844,897
3845,121
3846,755
3847,888
3848,707
3849,787
3850,797
3851,872
3852,862
3853,678
3854,796
3855,576
3856,1014
3857,669
3858,715
3859,1101
3860,972
3861,818
3862,864
3863,522
3864,939
3865,767
3866,787
3867,938
3868,754
3869,858
3870,958
3871,906
3872,816
3873,812
3874,835
3875,741
3876,672
3877,946
3878,779
3879,917
3880,823
3881,936
3882,834
3883,794
3884,642
3885,856
3886,985
3887,926
3888,728
3889,648
3890,921
3891,1019
3892,1008
3893,786
3894,784
3895,909
3896,815
3897,1104
3898,980
3899,709
3900,804
3901,775
3902,615
3903,731
3904,862
3905,668
3906,872
3907,985
3908,912
3909,1023
3910,794
3911,933
3912,839
3913,824
3914,749
3915,853
3916,1024
3917,704
3918,1153
3919,898
3920,247
3921,860
3922,750
3923,832
3924,715
3925,699
3926,828
3927,831
3928,885
3929,595
3930,1326
3931,811
3932,711
3933,841
3934,882
3935,812
3936,784
3937,461
3938,764
3939,993
3940,819
3941,752
3942,528
3943,619
3944,613
3945,633
3946,666
3947,572
3948,940
3949,928
3950,979
3951,997
3952,779
3953,958
3954,948
3955,1279
3956,1174
3957,749
3958,697
3959,850
3960,716
3961,701
3962,584
3963,610
3964,585
3965,652
3966,897
3967,995
3968,830
3969,628
3970,1109
3971,872
3972,695
3973,756
3974,822
3975,955
3976,626
3977,250
3978,510
3979,973
3980,716
3981,710
3982,740
3983,983
3984,876
3985,851
3986,754
3987,658
3988,939
3989,626
3990,821
3991,756
3992,949
3993,809
3994,878
3995,1011
3996,1032
3997,939
3998,1308
3999,859
4000,999
4001,827
4002,483
4003,945
4004,1134
4005,1004
4006,429
4007,557
4008,840
4009,780
4010,987
4011,712
4012,892
4013,866
4014,909
4015,995
4016,942
4017,842
4018,771
4019,821
4020,881
4021,921
4022,734
4023,840
4024,807
4025,690
4026,749
4027,939
4028,850
4029,601
4030,878
4031,645
4032,941
4033,1107
4034,708
4035,835
4036,706
4037,930
4038,829
4039,1018
4040,817
4041,488
4042,716
4043,743
4044,805
4045,818
4046,839
4047,707
4048,936
4049,889
4050,799
4051,894
4052,726
4053,1002
4054,974
4055,765
4056,801
4057,672
4058,522
4059,821
4060,1038
4061,918
4062,927
4063,692
4064,988
4065,819
4066,645
4067,839
4068,792
4069,895
4070,762
4071,1098
4072,738
4073,818
4074,837
4075,874
4076,897
4077,878
4078,555
4079,920
4080,789
4081,794
4082,1053
4083,812
4084,926
4085,1170
4086,1095
4087,871
4088,916
4089,1081
4090,1046
4091,785
4092,702
4093,1151
4094,856
4095,605
4096,653
4097,956
4098,904
4099,671
4100,909
4101,909
4102,909
4103,1056
4104,1044
4105,777
4106,746
4107,999
4108,1052
4109,914
4110,949
4111,328
4112,846
4113,835
4114,855
4115,926
4116,713
4117,1046
4118,1024
4119,1075
4120,687
4121,959
4122,856
4123,1012
4124,527
4125,642
4126,835
4127,1042
4128,782
4129,773
4130,1028
4131,993
4132,922
4133,1000
4134,558
4135,1039
4136,-255
4137,723
4138,791
4139,653
4140,567
4141,746
4142,744
4143,873
4144,708
4145,845
4146,835
4147,901
4148,1017
4149,691
4150,668
4151,946
4152,1080
4153,1090
4154,843
4155,1129
4156,857
4157,842
4158,756
4159,1186
4160,871
4161,986
4162,1093
4163,888
4164,711
4165,1016
4166,862
4167,871
4168,620
4169,985
4170,1010
4171,1016
4172,858
4173,949
4174,649
4175,669
4176,954
4177,1035
4178,847
4179,677
4180,839
4181,787
4182,1065
4183,1042
4184,975
4185,736
4186,1169
4187,895
4188,642
4189,722
4190,868
4191,735
4192,716
4193,830
4194,691
4195,1040
4196,731
4197,1032
4198,735
4199,865
4200,914
4201,349
4202,1242
4203,991
4204,807
4205,910
4206,984
4207,897
4208,803
4209,639
4210,1062
4211,892
4212,830
4213,798
4214,986
4215,916
4216,793
4217,869
4218,987
4219,780
4220,903
4221,829
4222,666
4223,927
4224,1002
4225,644
4226,831
4227,845
4228,1050
4229,936
4230,891
4231,882
4232,993
4233,970
4234,946
4235,734
4236,1179
4237,624
4238,1033
4239,726
4240,822
4241,1005
4242,-105
4243,1064
4244,821
4245,933
4246,721
4247,906
4248,899
4249,548
4250,844
4251,505
4252,816
4253,878
4254,805
4255,747
4256,765
4257,845
4258,1076
4259,691
4260,878
4261,1136
4262,864
4263,909
4264,999
4265,925
4266,1222
4267,777
4268,1019
4269,654
4270,776
4271,867
4272,1091
4273,907
4274,869
4275,943
4276,981
4277,724
4278,1117
4279,936
4280,696
4281,818
4282,818
4283,908
4284,895
4285,796
4286,746
4287,933
4288,1029
4289,873
4290,760
4291,898
4292,904
4293,989
4294,1128
4295,654
4296,986
4297,773
4298,909
4299,844
4300,845
4301,852
4302,899
4303,1040
4304,896
4305,1258
4306,940
4307,1016
4308,774
4309,899
4310,738
4311,1055
4312,983
4313,744
4314,756
4315,744
4316,829
4317,1051
4318,986
4319,1182
4320,839
4321,822
4322,884
4323,1200
4324,870
4325,883
4326,407
4327,1114
4328,874
4329,1003
4330,690
4331,838
4332,692
4333,1008
4334,1034
4335,1154
4336,853
4337,896
4338,779
4339,781
4340,991
4341,770
4342,920
4343,728
4344,1064
4345,881
4346,1132
4347,846
4348,1103
4349,489
4350,984
4351,665
4352,859
4353,807
4354,686
4355,1073
4356,672
4357,942
4358,924
4359,869
4360,881
4361,478
4362,1024
4363,896
4364,816
4365,1140
4366,478
4367,954
4368,689
4369,863
4370,1228
4371,1107
4372,1003
4373,889
4374,996
4375,796
4376,741
4377,835
4378,983
4379,1040
4380,680
4381,675
4382,762
4383,687
4384,808
4385,627
4386,752
4387,657
4388,712
4389,738
4390,944
4391,772
4392,1165
4393,1000
4394,1001
4395,791
4396,831
4397,998
4398,990
4399,765
4400,690
4401,1118
4402,955
4403,627
4404,549
4405,695
4406,1343
4407,1019
4408,975
4409,799
4410,1180
4411,673
4412,624
4413,861
4414,945
4415,547
4416,1067
4417,819
4418,867
4419,936
4420,600
4421,760
4422,979
4423,849
4424,922
4425,788
4426,720
4427,1069
4428,847
4429,887
4430,705
4431,1018
4432,639
4433,667
4434,937
4435,732
4436,863
4437,833
4438,755
4439,959
4440,820
4441,782
4442,827
4443,810
4444,1069
4445,938
4446,864
4447,969
4448,805
4449,851
4450,612
4451,779
4452,561
4453,934
4454,831
4455,751
4456,566
4457,750
4458,784
4459,644
4460,712
4461,969
4462,787
4463,832
4464,-6867
4465,612
4466,674
4467,801
4468,787
4469,954
4470,795
4471,768
4472,824
4473,1044
4474,647
4475,1041
4476,815
4477,1045
4478,615
4479,894
4480,608
4481,777
4482,961
4483,878
4484,686
4485,799
4486,815
4487,994
4488,627
4489,794
4490,777
4491,918
4492,929
4493,890
4494,418
4495,673
4496,686
4497,793
4498,738
4499,685
4500,742
4501,795
4502,1054
4503,803
4504,1047
4505,907
4506,681
4507,997
4508,1013
4509,820
4510,735
4511,843
4512,1003
4513,828
4514,799
4515,690
4516,755
4517,620
4518,599
4519,688
4520,795
4521,935
4522,-73
4523,995
4524,564
4525,714
4526,934
4527,656
4528,804
4529,932
4530,972
4531,819
4532,811
4533,694
4534,983
4535,773
4536,1028
4537,875
4538,815
4539,823
4540,619
4541,922
4542,513
4543,812
4544,767
4545,827
4546,872
4547,1005
4548,824
4549,575
4550,970
4551,609
4552,814
4553,861
4554,706
4555,844
4556,979
4557,468
4558,1017
4559,699
4560,447
4561,615
4562,684
4563,744
4564,719
4565,586
4566,699
4567,787
4568,800
4569,840
4570,595
4571,850
4572,864
4573,877
4574,930
4575,562
4576,816
4577,961
4578,974
4579,548
4580,810
4581,823
4582,922
4583,682
4584,653
4585,937
4586,884
4587,776
4588,802
4589,1074
4590,773
4591,971
4592,895
4593,570
4594,710
4595,697
4596,796
4597,1037
4598,1016
4599,788
4600,670
4601,700
4602,616
4603,958
4604,985
4605,698
4606,606
4607,655
4608,806
4609,644
4610,768
4611,1012
4612,899
4613,980
4614,710
4615,865
4616,834
4617,676
4618,607
4619,748
4620,629
4621,928
4622,975
4623,906
4624,737
4625,595
4626,896
4627,830
4628,945
4629,1070
4630,845
4631,869
4632,877
4633,779
4634,861
4635,935
4636,927
4637,735
4638,643
4639,775
4640,830
4641,892
4642,859
4643,736
4644,913
4645,894
4646,786
4647,791
4648,827
4649,808
4650,1053
4651,941
4652,758
4653,786
4654,1106
4655,750
4656,760
4657,642
4658,857
4659,743
4660,607
4661,594
4662,920
4663,734
4664,886
4665,540
4666,720
4667,769
4668,609
4669,700
4670,820
4671,718
4672,888
4673,891
4674,853
4675,645
4676,777
4677,749
4678,824
4679,862
4680,835
4681,458
4682,939
4683,610
4684,730
4685,581
4686,639
4687,793
4688,585
4689,638
4690,750
4691,848
4692,845
4693,1061
4694,737
4695,813
4696,918
4697,1102
4698,823
4699,501
4700,881
4701,912
4702,740
4703,572
4704,804
4705,758
4706,783
4707,572
4708,875
4709,795
4710,1049
4711,856
4712,701
4713,729
4714,912
4715,779
4716,863
4717,567
4718,663
4719,813
4720,1071
4721,531
4722,815
4723,706
4724,711
4725,846
4726,985
4727,620
4728,1068
4729,397
4730,721
4731,810
4732,830
4733,739
4734,904
4735,735
4736,714
4737,668
4738,787
4739,795
4740,916
4741,708
4742,816
4743,847
4744,821
4745,757
4746,631
4747,582
4748,388
4749,895
4750,595
4751,426
4752,366
4753,799
4754,825
4755,689
4756,569
4757,791
4758,837
4759,823
4760,542
4761,611
4762,800
4763,653
4764,724
4765,918
4766,773
4767,696
4768,710
4769,974
4770,696
4771,549
4772,680
4773,631
4774,815
4775,438
4776,661
4777,849
4778,614
4779,726
4780,624
4781,508
4782,760
4783,694
4784,561
4785,539
4786,736
4787,516
4788,562
4789,602
4790,743
4791,682
4792,667
4793,408
4794,807
4795,472
4796,982
4797,790
4798,733
4799,740
4800,773
4801,744
4802,649
4803,860
4804,736
4805,641
4806,618
4807,800
4808,947
4809,646
4810,716
4811,891
4812,682
4813,743
4814,650
4815,863
4816,823
4817,550
4818,790
4819,710
4820,379
4821,966
4822,656
4823,980
4824,659
4825,734
4826,755
4827,711
4828,803
4829,824
4830,743
4831,754
4832,671
4833,912
4834,635
4835,694
4836,605
4837,592
4838,757
4839,794
4840,711
4841,625
4842,998
4843,887
4844,807
4845,1035
4846,1157
4847,906
4848,726
4849,700
4850,760
4851,928
4852,946
4853,771
4854,795
4855,730
4856,899
4857,890
4858,1003
4859,935
4860,694
4861,650
4862,605
4863,689
4864,782
4865,656
4866,1021
4867,766
4868,898
4869,845
4870,816
4871,944
4872,1155
4873,880
4874,520
4875,663
4876,599
4877,772
4878,966
4879,781
4880,731
4881,858
4882,739
4883,728
4884,962
4885,857
4886,402
4887,687
4888,826
4889,1033
4890,805
4891,713
4892,761
4893,824
4894,1051
4895,681
4896,989
4897,869
4898,627
4899,787
4900,776
4901,987
4902,878
4903,642
4904,1140
4905,752
4906,812
4907,999
4908,780
4909,972
4910,634
4911,732
4912,662
4913,657
4914,458
4915,688
4916,761
4917,879
4918,861
4919,703
4920,787
4921,574
4922,749
4923,607
4924,590
4925,926
4926,780
4927,679
4928,636
4929,960
4930,580
4931,517
4932,912
4933,815
4934,802
4935,1052
4936,813
4937,797
4938,582
4939,882
4940,483
4941,842
4942,617
4943,768
4944,796
4945,765
4946,662
4947,413
4948,643
4949,870
4950,586
4951,544
4952,838
4953,621
4954,889
4955,882
4956,740
4957,818
4958,903
4959,928
4960,718
4961,485
4962,667
4963,626
4964,558
4965,828
4966,629
4967,818
4968,593
4969,624
4970,517
4971,1004
4972,799
4973,702
4974,760
4975,770
4976,701
4977,767
4978,762
4979,716
4980,798
4981,487
4982,870
4983,674
4984,790
4985,324
4986,411
4987,741
4988,1026
4989,767
4990,740
4991,673
4992,692
4993,476
4994,881
4995,710
4996,600
4997,773
4998,695
4999,896
5000,971
5001,588
5002,614
5003,923
5004,957
5005,954
5006,854
5007,950
5008,773
5009,517
5010,693
5011,805
5012,645
5013,704
5014,620
5015,702
5016,676
5017,554
5018,623
5019,726
5020,806
5021,1020
5022,1046
5023,914
5024,857
5025,543
5026,591
5027,783
5028,791
5029,969
5030,918
5031,935
5032,546
5033,825
5034,811
5035,657
5036,831
5037,946
5038,794
5039,814
5040,617
5041,829
5042,755
5043,541
5044,903
5045,938
5046,583
5047,576
5048,925
5049,788
5050,728
5051,572
5052,831
5053,864
5054,575
5055,703
5056,862
5057,567
5058,897
5059,771
5060,675
5061,677
5062,666
5063,737
5064,659
5065,752
5066,583
5067,810
5068,566
5069,823
5070,700
5071,618
5072,632
5073,686
5074,630
5075,729
5076,712
5077,846
5078,691
5079,863
5080,763
5081,659
5082,630
5083,516
5084,443
5085,491
5086,779
5087,592
5088,759
5089,1153
5090,547
5091,701
5092,701
5093,1030
5094,682
5095,650
5096,789
5097,776
5098,722
5099,671
5100,450
5101,721
5102,665
5103,718
5104,799
5105,762
5106,977
5107,993
5108,922
5109,1167
5110,666
5111,695
5112,570
5113,983
5114,605
5115,579
5116,795
5117,771
5118,802
5119,797
5120,491
5121,645
5122,751
5123,691
5124,711
5125,650
5126,-136
5127,934
5128,498
5129,644
5130,826
5131,775
5132,750
5133,586
5134,771
5135,816
5136,578
5137,672
5138,574
5139,562
5140,818
5141,669
5142,691
5143,843
5144,674
5145,917
5146,441
5147,939
5148,820
5149,885
5150,749
5151,635
5152,689
5153,570
5154,554
5155,614
5156,618
5157,828
5158,1010
5159,875
5160,763
5161,741
5162,694
5163,662
5164,551
5165,696
5166,741
5167,520
5168,510
5169,818
5170,800
5171,619
5172,618
5173,866
5174,724
5175,920
5176,635
5177,682
5178,747
5179,685
5180,898
5181,732
5182,598
5183,856
5184,746
5185,752
5186,650
5187,940
5188,729
5189,762
5190,501
5191,1025
5192,760
5193,661
5194,676
5195,648
5196,920
5197,455
5198,626
5199,588
5200,764
5201,1026
5202,241
5203,1020
5204,835
5205,573
5206,615
5207,669
5208,736
5209,751
5210,854
5211,842
5212,793
5213,830
5214,727
5215,1026
5216,818
5217,1099
5218,940
5219,750
5220,649
5221,489
5222,36
5223,819
5224,762
5225,888
5226,554
5227,789
5228,857
5229,734
5230,791
5231,720
5232,1019
5233,825
5234,539
5235,454
5236,861
5237,662
5238,632
5239,1007
5240,901
5241,1113
5242,735
5243,614
5244,149
5245,869
5246,925
5247,1125
5248,871
5249,881
5250,941
5251,691
5252,945
5253,934
5254,809
5255,771
5256,496
5257,674
5258,1183
5259,845
5260,644
5261,519
5262,907
5263,739
5264,980
5265,801
5266,925
5267,548
5268,490
5269,793
5270,991
5271,749
5272,906
5273,875
5274,736
5275,596
5276,947
5277,781
5278,808
5279,761
5280,767
5281,591
5282,982
5283,1066
5284,533
5285,773
5286,663
5287,797
5288,684
5289,868
5290,805
5291,719
5292,347
5293,909
5294,978
5295,851
5296,728
5297,984
5298,1021
5299,660
5300,822
5301,895
5302,806
5303,792
5304,781
5305,630
5306,658
5307,671
5308,755
5309,796
5310,298
5311,803
5312,974
5313,1071
5314,747
5315,548
5316,771
5317,817
5318,866
5319,725
5320,583
5321,999
5322,697
5323,1012
5324,914
5325,579
5326,877
5327,800
5328,722
5329,810
5330,1030
5331,663
5332,516
5333,677
5334,839
5335,836
5336,845
5337,740
5338,805
5339,659
5340,675
5341,830
5342,799
5343,1008
5344,579
5345,859
5346,872
5347,1017
5348,795
5349,701
5350,633
5351,878
5352,729
5353,826
5354,823
5355,626
5356,909
5357,933
5358,923
5359,757
5360,559
5361,935
5362,1005
5363,847
5364,1149
5365,880
5366,921
5367,742
5368,802
5369,602
5370,862
5371,882
5372,689
5373,461
5374,825
5375,855
5376,825
5377,849
5378,566
5379,1254
5380,693
5381,702
5382,611
5383,807
5384,832
5385,630
5386,827
5387,677
5388,943
5389,731
5390,633
5391,789
5392,963
5393,699
5394,660
5395,932
5396,678
5397,744
5398,846
5399,722
5400,615
5401,983
5402,718
5403,616
5404,494
5405,682
5406,683
5407,872
5408,892
5409,819
5410,426
5411,851
5412,970
5413,891
5414,866
5415,866
5416,880
5417,600
5418,993
5419,433
5420,1008
5421,752
5422,757
5423,808
5424,794
5425,666
5426,623
5427,627
5428,882
5429,753
5430,901
5431,921
5432,848
5433,929
5434,811
5435,1023
5436,691
5437,301
5438,715
5439,680
5440,809
5441,821
5442,897
5443,810
5444,933
5445,965
5446,971
5447,1007
5448,853
5449,1040
5450,967
5451,876
5452,799
5453,686
5454,680
5455,521
5456,521
5457,813
5458,853
5459,720
5460,681
5461,516
5462,893
5463,806
5464,662
5465,801
5466,660
5467,654
5468,825
5469,663
5470,680
5471,885
5472,797
5473,650
5474,661
5475,621
5476,689
5477,659
5478,80
5479,756
5480,809
5481,658
5482,1073
5483,883
5484,670
5485,903
5486,983
5487,727
5488,798
5489,873
5490,783
5491,838
5492,514
5493,765
5494,829
5495,1195
5496,671
5497,661
5498,876
5499,749
5500,595
5501,753
5502,576
5503,991
5504,775
5505,634
5506,687
5507,624
5508,935
5509,946
5510,798
5511,722
5512,854
5513,804
5514,781
5515,682
5516,836
5517,579
5518,888
5519,650
5520,802
5521,758
5522,909
5523,535
5524,758
5525,887
5526,919
5527,728
5528,856
5529,699
5530,932
5531,609
5532,602
5533,977
5534,596
5535,805
5536,680
5537,638
5538,735
5539,860
5540,698
5541,698
5542,857
5543,725
5544,694
5545,686
5546,915
5547,894
5548,454
5549,1013
5550,700
5551,643
5552,952
5553,944
5554,824
5555,688
