rate_dt,tenor,rate,value_dt
2018-08-21,12,-0.696609708421394,2019-08-21
2018-08-21,15,-0.6633587200952524,2019-11-19
2018-08-21,18,-0.614769326267588,2020-02-18
2018-08-21,24,-0.4845797784217218,2020-08-20
2018-08-21,36,-0.1579021772325468,2021-08-21
2018-08-21,48,0.179356628264717,2022-08-21
2018-08-21,60,0.4807099571184992,2023-08-21
2018-08-21,84,0.9271991004130528,2025-08-21
2018-08-21,120,1.271201988228266,2028-08-20
2018-08-21,180,1.4336227505425276,2033-08-21
2018-08-21,360,1.4588059942922342,2048-08-20
2018-08-22,0,-0.6616013195242112,2018-08-23
2018-08-22,3,-0.6616013195242112,2018-11-20
2018-08-22,6,-0.6942080789014846,2019-02-19
2018-08-22,9,-0.6992757243977223,2019-05-22
2018-08-22,12,-0.6819046984496797,2019-08-22
2018-08-22,15,-0.6464633808840841,2019-11-20
2018-08-22,18,-0.5966819151460694,2020-02-19
2018-08-22,24,-0.4663133269703454,2020-08-21
2018-08-22,36,-0.1441644602809333,2021-08-22
2018-08-22,48,0.1866096118912903,2022-08-22
2018-08-22,60,0.482169736054713,2023-08-22
2018-08-22,84,0.9218339665606116,2025-08-22
2018-08-22,120,1.264659864464401,2028-08-21
2018-08-22,180,1.4314459996329654,2033-08-22
2018-08-22,360,1.4603682874880852,2048-08-21
2018-08-23,0,-0.6581828270691708,2018-08-24
2018-08-23,3,-0.6581828270691708,2018-11-21
2018-08-23,6,-0.6891712134046655,2019-02-20
2018-08-23,9,-0.6926765437455487,2019-05-23
2018-08-23,12,-0.6738278263327331,2019-08-23
2018-08-23,15,-0.6370139689735002,2019-11-21
2018-08-23,18,-0.5859790535284741,2020-02-20
2018-08-23,24,-0.4534908370321862,2020-08-22
2018-08-23,36,-0.1286655882749539,2021-08-23
2018-08-23,48,0.2029642400956142,2022-08-23
2018-08-23,60,0.4980496100593354,2023-08-23
2018-08-23,84,0.934647064570707,2025-08-23
2018-08-23,120,1.2719982945392665,2028-08-22
2018-08-23,180,1.4333624792743218,2033-08-23
2018-08-23,360,1.4599488586135665,2048-08-22
2018-08-24,0,-0.6460762922250085,2018-08-27
2018-08-24,3,-0.6460762922250085,2018-11-22
2018-08-24,6,-0.6801115395393511,2019-02-21
2018-08-24,9,-0.6856265801297541,2019-05-24
2018-08-24,12,-0.6679520972879205,2019-08-24
2018-08-24,15,-0.6316475198223745,2019-11-22
2018-08-24,18,-0.5806005347847538,2020-02-21
2018-08-24,24,-0.4469857429756416,2020-08-23
2018-08-24,36,-0.1177588685381145,2021-08-24
2018-08-24,48,0.218602260847307,2022-08-24
2018-08-24,60,0.5173917719327248,2023-08-24
2018-08-24,84,0.957461902911267,2025-08-24
2018-08-24,120,1.2937058273611868,2028-08-23
2018-08-24,180,1.4501848237517758,2033-08-24
2018-08-24,360,1.4732560818796183,2048-08-23
2018-08-27,0,-0.6556237299384986,2018-08-28
2018-08-27,3,-0.6556237299384986,2018-11-25
2018-08-27,6,-0.6817452388762177,2019-02-24
2018-08-27,9,-0.6809253463703451,2019-05-27
2018-08-27,12,-0.6582307205451183,2019-08-27
2018-08-27,15,-0.6179956458519653,2019-11-25
2018-08-27,18,-0.563916288723675,2020-02-24
2018-08-27,24,-0.4263062639479216,2020-08-26
2018-08-27,36,-0.0942127732347604,2021-08-27
2018-08-27,48,0.2419418100398296,2022-08-27
2018-08-27,60,0.5397829655798487,2023-08-27
2018-08-27,84,0.9788433083663204,2025-08-27
2018-08-27,120,1.316539232699775,2028-08-26
2018-08-27,180,1.4766873636164384,2033-08-27
2018-08-27,360,1.5021228596638223,2048-08-26
2018-08-28,0,-0.6432537582584819,2018-08-29
2018-08-28,3,-0.6432537582584819,2018-11-26
2018-08-28,6,-0.6729097214304565,2019-02-25
2018-08-28,9,-0.6747527577601398,2019-05-28
2018-08-28,12,-0.6539894637372878,2019-08-28
2018-08-28,15,-0.6150754220729802,2019-11-26
2018-08-28,18,-0.5618116836492089,2020-02-25
2018-08-28,24,-0.424665741500414,2020-08-27
2018-08-28,36,-0.0906475269347382,2021-08-28
2018-08-28,48,0.2489836445211537,2022-08-28
2018-08-28,60,0.5503830878358027,2023-08-28
2018-08-28,84,0.9947245191284226,2025-08-28
2018-08-28,120,1.335481514255759,2028-08-27
2018-08-28,180,1.4952336695033206,2033-08-28
2018-08-28,360,1.5191091471253415,2048-08-27
2018-08-29,0,-0.6433483606092012,2018-08-30
2018-08-29,3,-0.6433483606092012,2018-11-27
2018-08-29,6,-0.6693287662769509,2019-02-26
2018-08-29,9,-0.667648300192929,2019-05-29
2018-08-29,12,-0.643552839216122,2019-08-29
2018-08-29,15,-0.6015254719728764,2019-11-27
2018-08-29,18,-0.5453851082003549,2020-02-26
2018-08-29,24,-0.4032297965188363,2020-08-28
2018-08-29,36,-0.0621188946701831,2021-08-29
2018-08-29,48,0.2812156212836392,2022-08-29
2018-08-29,60,0.5837858642018157,2023-08-29
2018-08-29,84,1.026082281640286,2025-08-29
2018-08-29,120,1.360547016605573,2028-08-28
2018-08-29,180,1.5131527166058945,2033-08-29
2018-08-29,360,1.533735018387162,2048-08-28
2018-08-30,0,-0.662306043401667,2018-08-31
2018-08-30,3,-0.662306043401667,2018-11-28
2018-08-30,6,-0.6917780931085606,2019-02-27
2018-08-30,9,-0.6936222542275239,2019-05-30
2018-08-30,12,-0.6730037648960199,2019-08-30
2018-08-30,15,-0.6343439769766759,2019-11-28
2018-08-30,18,-0.5814157553090524,2020-02-27
2018-08-30,24,-0.445096661714242,2020-08-29
2018-08-30,36,-0.1129455044163556,2021-08-30
2018-08-30,48,0.224956093047572,2022-08-30
2018-08-30,60,0.5249507369421602,2023-08-30
2018-08-30,84,0.9674380365530472,2025-08-30
2018-08-30,120,1.3069076379984297,2028-08-29
2018-08-30,180,1.4659064573396905,2033-08-30
2018-08-30,360,1.489356884954855,2048-08-29
2018-08-31,0,-0.6568185361074981,2018-09-03
2018-08-31,3,-0.6568185361074981,2018-11-29
2018-08-31,6,-0.6896923999960016,2019-02-28
2018-08-31,9,-0.6946796568697451,2019-05-31
2018-08-31,12,-0.6769528135408676,2019-08-31
2018-08-31,15,-0.6409425618995224,2019-11-29
2018-08-31,18,-0.5904326111464098,2020-02-28
2018-08-31,24,-0.458304439870183,2020-08-30
2018-08-31,36,-0.1323106494715915,2021-08-31
2018-08-31,48,0.2017363443607962,2022-08-31
2018-08-31,60,0.4994850982384422,2023-08-31
2018-08-31,84,0.940282852072496,2025-08-31
2018-08-31,120,1.2799368817628127,2028-08-30
2018-08-31,180,1.439889369561988,2033-08-31
2018-08-31,360,1.4637231312853607,2048-08-30
2018-09-03,0,-0.6490057285069248,2018-09-04
2018-09-03,3,-0.6490057285069248,2018-12-02
2018-09-03,6,-0.6875917448132665,2019-03-03
2018-09-03,9,-0.696937967775674,2019-06-03
2018-09-03,12,-0.6824570654481432,2019-09-03
2018-09-03,15,-0.6487840431229861,2019-12-02
2018-09-03,18,-0.599875880986267,2020-03-02
2018-09-03,24,-0.4693075447588573,2020-09-02
2018-09-03,36,-0.1426684361923289,2021-09-03
2018-09-03,48,0.1937704113946612,2022-09-03
2018-09-03,60,0.4937355234917797,2023-09-03
2018-09-03,84,0.9363838270053152,2025-09-03
2018-09-03,120,1.2739243746844942,2028-09-02
2018-09-03,180,1.428442000833129,2033-09-03
2018-09-03,360,1.448551912197754,2048-09-02
2018-09-04,0,-0.6362072794349787,2018-09-05
2018-09-04,3,-0.6362072794349787,2018-12-03
2018-09-04,6,-0.6706675122655579,2019-03-04
2018-09-04,9,-0.6772095702271432,2019-06-04
2018-09-04,12,-0.6609836392644297,2019-09-04
2018-09-04,15,-0.6264039279929028,2019-12-03
2018-09-04,18,-0.577242471951692,2020-03-03
2018-09-04,24,-0.4475373920199637,2020-09-03
2018-09-04,36,-0.1252461966515152,2021-09-04
2018-09-04,48,0.2064918440804142,2022-09-04
2018-09-04,60,0.503021414507038,2023-09-04
2018-09-04,84,0.9433954544383568,2025-09-04
2018-09-04,120,1.2842772934478512,2028-09-03
2018-09-04,180,1.4459869749875849,2033-09-04
2018-09-04,360,1.470570814245267,2048-09-03
2018-09-05,0,-0.6232494357362666,2018-09-06
2018-09-05,3,-0.6232494357362666,2018-12-04
2018-09-05,6,-0.6533955113327661,2019-03-05
2018-09-05,9,-0.6556127422168663,2019-06-05
2018-09-05,12,-0.6351449518351737,2019-09-05
2018-09-05,15,-0.5964779905523274,2019-12-04
2018-09-05,18,-0.5434372211866769,2020-03-04
2018-09-05,24,-0.406737518537982,2020-09-04
2018-09-05,36,-0.0739154571031761,2021-09-05
2018-09-05,48,0.2638961589387651,2022-09-05
2018-09-05,60,0.5628976064112896,2023-09-05
2018-09-05,84,1.001500052278014,2025-09-05
2018-09-05,120,1.3339845049957613,2028-09-04
2018-09-05,180,1.485295961637935,2033-09-05
2018-09-05,360,1.5048021791655546,2048-09-04
2018-09-06,0,-0.6320528154247724,2018-09-07
2018-09-06,3,-0.6320528154247724,2018-12-05
2018-09-06,6,-0.660145019884979,2019-03-06
2018-09-06,9,-0.6614375512768236,2019-06-06
2018-09-06,12,-0.6409243045453508,2019-09-06
2018-09-06,15,-0.6028827450974186,2019-12-05
2018-09-06,18,-0.5509654274206373,2020-03-05
2018-09-06,24,-0.4174630154918191,2020-09-05
2018-09-06,36,-0.0922770892629447,2021-09-06
2018-09-06,48,0.2389001907399119,2022-09-06
2018-09-06,60,0.5334304604501154,2023-09-06
2018-09-06,84,0.9691642091343552,2025-09-06
2018-09-06,120,1.3053956899074275,2028-09-05
2018-09-06,180,1.4646328747405668,2033-09-06
2018-09-06,360,1.4889196978059334,2048-09-05
2018-09-07,0,-0.631868148149233,2018-09-10
2018-09-07,3,-0.631868148149233,2018-12-06
2018-09-07,6,-0.6547338204160686,2019-03-07
2018-09-07,9,-0.6519949712500983,2019-06-07
2018-09-07,12,-0.6284306767796668,2019-09-07
2018-09-07,15,-0.5881363508219541,2019-12-06
2018-09-07,18,-0.5346107654967707,2020-03-06
2018-09-07,24,-0.3993284971460973,2020-09-06
2018-09-07,36,-0.0738677280721695,2021-09-07
2018-09-07,48,0.2560388223875733,2022-09-07
2018-09-07,60,0.5493862198059123,2023-09-07
2018-09-07,84,0.9846908077336805,2025-09-07
2018-09-07,120,1.323711151927676,2028-09-06
2018-09-07,180,1.4879817197654872,2033-09-07
2018-09-07,360,1.515302365589286,2048-09-06
2018-09-10,0,-0.6181113625391974,2018-09-11
2018-09-10,3,-0.6181113625391974,2018-12-09
2018-09-10,6,-0.642933748124273,2019-03-10
2018-09-10,9,-0.6416080136637481,2019-06-10
2018-09-10,12,-0.6190006777817549,2019-09-10
2018-09-10,15,-0.5792831934857618,2019-12-09
2018-09-10,18,-0.5260202830317535,2020-03-09
2018-09-10,24,-0.3905411493747248,2020-09-09
2018-09-10,36,-0.0629492761954733,2021-09-10
2018-09-10,48,0.2699685763916886,2022-09-10
2018-09-10,60,0.5662653288689947,2023-09-10
2018-09-10,84,1.005959390501471,2025-09-10
2018-09-10,120,1.3477634214277936,2028-09-09
2018-09-10,180,1.5121609341466231,2033-09-10
2018-09-10,360,1.5384522580578008,2048-09-09
2018-09-11,0,-0.6257832970614319,2018-09-12
2018-09-11,3,-0.6257832970614319,2018-12-10
2018-09-11,6,-0.6420626929082003,2019-03-11
2018-09-11,9,-0.6335804877301401,2019-06-11
2018-09-11,12,-0.605012413393367,2019-09-11
2018-09-11,15,-0.5603630066044092,2019-12-10
2018-09-11,18,-0.5030511392160779,2020-03-10
2018-09-11,24,-0.3616302595280629,2020-09-10
2018-09-11,36,-0.028143412446262,2021-09-11
2018-09-11,48,0.3061259315172684,2022-09-11
2018-09-11,60,0.6017122289435379,2023-09-11
2018-09-11,84,1.0383939377068616,2025-09-11
2018-09-11,120,1.3769466901260508,2028-09-10
2018-09-11,180,1.5400089521542832,2033-09-11
2018-09-11,360,1.5665655897731738,2048-09-10
2018-09-12,0,-0.6323265735642185,2018-09-13
2018-09-12,3,-0.6323265735642185,2018-12-11
2018-09-12,6,-0.6491767162112589,2019-03-12
2018-09-12,9,-0.6420514686082033,2019-06-12
2018-09-12,12,-0.6154088493656635,2019-09-12
2018-09-12,15,-0.5730750540713982,2019-12-11
2018-09-12,18,-0.5183240638561362,2020-03-11
2018-09-12,24,-0.3823184033736062,2020-09-11
2018-09-12,36,-0.0588795786563114,2021-09-12
2018-09-12,48,0.2681372115910978,2022-09-12
2018-09-12,60,0.5596507282273189,2023-09-12
2018-09-12,84,0.9954733852866308,2025-09-12
2018-09-12,120,1.3407956913886792,2028-09-11
2018-09-12,180,1.514279832552083,2033-09-12
2018-09-12,360,1.5464428696495038,2048-09-11
2018-09-13,0,-0.6288636547586746,2018-09-14
2018-09-13,3,-0.6288636547586746,2018-12-12
2018-09-13,6,-0.6474689079989573,2019-03-13
2018-09-13,9,-0.6406527184903652,2019-06-13
2018-09-13,12,-0.6132090441462816,2019-09-13
2018-09-13,15,-0.5692436452968561,2019-12-12
2018-09-13,18,-0.5122617647793106,2020-03-12
2018-09-13,24,-0.3707211968556976,2020-09-12
2018-09-13,36,-0.035299916552173,2021-09-13
2018-09-13,48,0.3014908362992905,2022-09-13
2018-09-13,60,0.5992028037627604,2023-09-13
2018-09-13,84,1.037984068026752,2025-09-13
2018-09-13,120,1.3757394321135874,2028-09-12
2018-09-13,180,1.5351953275447696,2033-09-13
2018-09-13,360,1.558828995484926,2048-09-12
2018-09-14,0,-0.6178334484899177,2018-09-17
2018-09-14,3,-0.6178334484899177,2018-12-13
2018-09-14,6,-0.6400306622148433,2019-03-14
2018-09-14,9,-0.6351859377146241,2019-06-14
2018-09-14,12,-0.6084514227864339,2019-09-14
2018-09-14,15,-0.5642313105265009,2019-12-13
2018-09-14,18,-0.5062781137454806,2020-03-13
2018-09-14,24,-0.3614221802200017,2020-09-13
2018-09-14,36,-0.0175282842505648,2021-09-14
2018-09-14,48,0.3264238244078132,2022-09-14
2018-09-14,60,0.6283660735366805,2023-09-14
2018-09-14,84,1.0675248514171498,2025-09-14
2018-09-14,120,1.3959416978653598,2028-09-13
2018-09-14,180,1.540785356709696,2033-09-14
2018-09-14,360,1.5561151239812971,2048-09-13
2018-09-17,0,-0.6286519643391939,2018-09-18
2018-09-17,3,-0.6286519643391939,2018-12-16
2018-09-17,6,-0.6411542387204232,2019-03-17
2018-09-17,9,-0.6284790473775494,2019-06-17
2018-09-17,12,-0.5955304029873423,2019-09-17
2018-09-17,15,-0.5464918527012337,2019-12-16
2018-09-17,18,-0.4849201096147943,2020-03-16
2018-09-17,24,-0.335753439969114,2020-09-16
2018-09-17,36,0.0087475668276884,2021-09-17
2018-09-17,48,0.3475739623044376,2022-09-17
2018-09-17,60,0.6423210000230606,2023-09-17
2018-09-17,84,1.0676792025520614,2025-09-17
2018-09-17,120,1.383536160001786,2028-09-16
2018-09-17,180,1.5227144911775534,2033-09-17
2018-09-17,360,1.538516431825136,2048-09-16
2018-09-18,0,-0.6281260222862095,2018-09-19
2018-09-18,3,-0.6281260222862095,2018-12-17
2018-09-18,6,-0.6401180347772719,2019-03-18
2018-09-18,9,-0.6266009168205553,2019-06-18
2018-09-18,12,-0.592578213107366,2019-09-18
2018-09-18,15,-0.5423145492908512,2019-12-17
2018-09-18,18,-0.4794320700808132,2020-03-17
2018-09-18,24,-0.3275847664481333,2020-09-17
2018-09-18,36,0.0216596107677418,2021-09-18
2018-09-18,48,0.3636871963333945,2022-09-18
2018-09-18,60,0.6600111325959688,2023-09-18
2018-09-18,84,1.084966615610007,2025-09-18
2018-09-18,120,1.3965734204795353,2028-09-17
2018-09-18,180,1.5298718522177608,2033-09-18
2018-09-18,360,1.542573700991465,2048-09-17
2018-09-19,0,-0.6190814156687543,2018-09-20
2018-09-19,3,-0.6190814156687543,2018-12-18
2018-09-19,6,-0.6354555296768698,2019-03-19
2018-09-19,9,-0.6248269675475271,2019-06-19
2018-09-19,12,-0.5924896756904898,2019-09-19
2018-09-19,15,-0.5429538659979594,2019-12-18
2018-09-19,18,-0.4800485431429475,2020-03-18
2018-09-19,24,-0.3265685517893555,2020-09-18
2018-09-19,36,0.029030050424458,2021-09-19
2018-09-19,48,0.3778751283188839,2022-09-19
2018-09-19,60,0.6795225416320543,2023-09-19
2018-09-19,84,1.109413312953774,2025-09-19
2018-09-19,120,1.4192583066577402,2028-09-18
2018-09-19,180,1.5452512975691783,2033-09-19
2018-09-19,360,1.552664669375581,2048-09-18
2018-09-20,0,-0.6322522433392677,2018-09-21
2018-09-20,3,-0.6322522433392677,2018-12-19
2018-09-20,6,-0.6420166148397404,2019-03-20
2018-09-20,9,-0.6264428137885432,2019-06-20
2018-09-20,12,-0.5905166351843727,2019-09-20
2018-09-20,15,-0.5384875979563652,2019-12-19
2018-09-20,18,-0.4739649429786112,2020-03-19
2018-09-20,24,-0.3191701218346825,2020-09-19
2018-09-20,36,0.0348652898636938,2021-09-20
2018-09-20,48,0.3805215804187742,2022-09-20
2018-09-20,60,0.6795721480628849,2023-09-20
2018-09-20,84,1.1079994928588803,2025-09-20
2018-09-20,120,1.4217679758432875,2028-09-19
2018-09-20,180,1.5555174598186388,2033-09-20
2018-09-20,360,1.5677551121810571,2048-09-19
2018-09-21,0,-0.6318221551217817,2018-09-24
2018-09-21,3,-0.6318221551217817,2018-12-20
2018-09-21,6,-0.645943693529941,2019-03-21
2018-09-21,9,-0.6344097004086144,2019-06-21
2018-09-21,12,-0.6021943123019327,2019-09-21
2018-09-21,15,-0.5535436047357827,2019-12-20
2018-09-21,18,-0.4920698412855895,2020-03-20
2018-09-21,24,-0.342420370570224,2020-09-20
2018-09-21,36,0.0047229152619365,2021-09-21
2018-09-21,48,0.347064474053905,2022-09-21
2018-09-21,60,0.6452470774977836,2023-09-21
2018-09-21,84,1.0757676540028465,2025-09-21
2018-09-21,120,1.3948713208525394,2028-09-20
2018-09-21,180,1.533871133330413,2033-09-21
2018-09-21,360,1.5479613505431018,2048-09-20
2018-09-24,0,-0.6357984951353999,2018-09-25
2018-09-24,3,-0.6357984951353999,2018-12-23
2018-09-24,6,-0.6359403506815173,2019-03-24
2018-09-24,9,-0.6123352057190967,2019-06-24
2018-09-24,12,-0.5697963706967419,2019-09-24
2018-09-24,15,-0.5124144166965037,2019-12-23
2018-09-24,18,-0.4436526722825675,2020-03-23
2018-09-24,24,-0.2831991493032113,2020-09-23
2018-09-24,36,0.0739055945970719,2021-09-24
2018-09-24,48,0.4160094419118127,2022-09-24
2018-09-24,60,0.7084408920497847,2023-09-24
2018-09-24,84,1.1220394231652795,2025-09-24
2018-09-24,120,1.4196663527357245,2028-09-23
2018-09-24,180,1.543271520523996,2033-09-24
2018-09-24,360,1.5536708475310708,2048-09-23
2018-09-25,0,-0.6353722133282436,2018-09-26
2018-09-25,3,-0.6353722133282436,2018-12-24
2018-09-25,6,-0.6336109429726493,2019-03-25
2018-09-25,9,-0.6076198618770992,2019-06-25
2018-09-25,12,-0.562393270126476,2019-09-25
2018-09-25,15,-0.5021664057360233,2019-12-24
2018-09-25,18,-0.4305167550237012,2020-03-24
2018-09-25,24,-0.2644917398665587,2020-09-24
2018-09-25,36,0.1016052174719988,2021-09-25
2018-09-25,48,0.4489563032226993,2022-09-25
2018-09-25,60,0.7431831130549238,2023-09-25
2018-09-25,84,1.153571126519802,2025-09-25
2018-09-25,120,1.4407365965273495,2028-09-24
2018-09-25,180,1.552079028535892,2033-09-25
2018-09-25,360,1.5567962136612148,2048-09-24
2018-09-26,0,-0.6344058703231692,2018-09-27
2018-09-26,3,-0.6344058703231692,2018-12-25
2018-09-26,6,-0.6301891181069452,2019-03-26
2018-09-26,9,-0.6023539998810463,2019-06-26
2018-09-26,12,-0.5558074559443487,2019-09-26
2018-09-26,15,-0.4947073732492288,2019-12-25
2018-09-26,18,-0.4225629174288947,2020-03-25
2018-09-26,24,-0.2564500881145868,2020-09-25
2018-09-26,36,0.1074803578556835,2021-09-26
2018-09-26,48,0.4512065324197944,2022-09-26
2018-09-26,60,0.7415379894894976,2023-09-26
2018-09-26,84,1.14534272895943,2025-09-26
2018-09-26,120,1.426949936630128,2028-09-25
2018-09-26,180,1.5358126085521198,2033-09-26
2018-09-26,360,1.5405817178374286,2048-09-25
2018-09-27,0,-0.6432853736709294,2018-09-28
2018-09-27,3,-0.6432853736709294,2018-12-26
2018-09-27,6,-0.6353996505579356,2019-03-27
2018-09-27,9,-0.6045580407176336,2019-06-27
2018-09-27,12,-0.5556283862041758,2019-09-27
2018-09-27,15,-0.4927249313773894,2019-12-26
2018-09-27,18,-0.4193105068900848,2020-03-26
2018-09-27,24,-0.2520676901145418,2020-09-26
2018-09-27,36,0.1097733012147283,2021-09-27
2018-09-27,48,0.4477718375733861,2022-09-27
2018-09-27,60,0.7307394006777184,2023-09-27
2018-09-27,84,1.1197055923803294,2025-09-27
2018-09-27,120,1.3855269283156608,2028-09-26
2018-09-27,180,1.4841359186849807,2033-09-27
2018-09-27,360,1.486689726793719,2048-09-26
2018-09-28,0,-0.640477420428293,2018-10-01
2018-09-28,3,-0.640477420428293,2018-12-27
2018-09-28,6,-0.6473064512681961,2019-03-28
2018-09-28,9,-0.6284349480206579,2019-06-28
2018-09-28,12,-0.5891178736945184,2019-09-28
2018-09-28,15,-0.5338096255881544,2019-12-27
2018-09-28,18,-0.4662713451070743,2020-03-27
2018-09-28,24,-0.3066348858605696,2020-09-27
2018-09-28,36,0.0511522397224997,2021-09-28
2018-09-28,48,0.3929063257995615,2022-09-28
2018-09-28,60,0.6824121458679411,2023-09-28
2018-09-28,84,1.0840176949723557,2025-09-28
2018-09-28,120,1.360020506191054,2028-09-27
2018-09-28,180,1.4610978004488222,2033-09-28
2018-09-28,360,1.4614815789029796,2048-09-27
2018-10-01,0,-0.6421856661942393,2018-10-02
2018-10-01,3,-0.6421856661942393,2018-12-30
2018-10-01,6,-0.6512845142858459,2019-03-31
2018-10-01,9,-0.6331107818929063,2019-07-01
2018-10-01,12,-0.5932595976631392,2019-10-01
2018-10-01,15,-0.5364707281142307,2019-12-30
2018-10-01,18,-0.4667435167200793,2020-03-30
2018-10-01,24,-0.3013603269081439,2020-09-30
2018-10-01,36,0.0697820935281914,2021-10-01
2018-10-01,48,0.4235209551250332,2022-10-01
2018-10-01,60,0.7218420673763815,2023-10-01
2018-10-01,84,1.1317047807048013,2025-10-01
2018-10-01,120,1.406320683397832,2028-09-30
2018-10-01,180,1.4984033942456532,2033-10-01
2018-10-01,360,1.4922861749208385,2048-09-30
2018-10-02,0,-0.6408032707018498,2018-10-03
2018-10-02,3,-0.6408032707018498,2018-12-31
2018-10-02,6,-0.6591434582818279,2019-04-01
2018-10-02,9,-0.6498808387018524,2019-07-02
2018-10-02,12,-0.6184772870739232,2019-10-02
2018-10-02,15,-0.5695786861093932,2019-12-31
2018-10-02,18,-0.5071225258114076,2020-03-31
2018-10-02,24,-0.3543003005505003,2020-10-01
2018-10-02,36,-0.0004190609173537,2021-10-02
2018-10-02,48,0.3450910378336296,2022-10-02
2018-10-02,60,0.6417428108867034,2023-10-02
2018-10-02,84,1.058889021327233,2025-10-02
2018-10-02,120,1.3503614993112296,2028-10-01
2018-10-02,180,1.458837633414816,2033-10-02
2018-10-02,360,1.4584614589958946,2048-10-01
2018-10-03,0,-0.6423461177850365,2018-10-04
2018-10-03,3,-0.6423461177850365,2019-01-01
2018-10-03,6,-0.6541347729946487,2019-04-02
2018-10-03,9,-0.6392952950654447,2019-07-03
2018-10-03,12,-0.6031941798641194,2019-10-03
2018-10-03,15,-0.5503876012408337,2020-01-01
2018-10-03,18,-0.4847291906661333,2020-04-01
2018-10-03,24,-0.3273136883490597,2020-10-02
2018-10-03,36,0.0303312931463448,2021-10-03
2018-10-03,48,0.3750833567194274,2022-10-03
2018-10-03,60,0.6687259113388748,2023-10-03
2018-10-03,84,1.0781487513771806,2025-10-03
2018-10-03,120,1.3608759819064682,2028-10-02
2018-10-03,180,1.464149678181606,2033-10-03
2018-10-03,360,1.4633176256440965,2048-10-02
2018-10-04,0,-0.6538503288697397,2018-10-05
2018-10-04,3,-0.6538503288697397,2019-01-02
2018-10-04,6,-0.6489906306625368,2019-04-03
2018-10-04,9,-0.6196289138302502,2019-07-04
2018-10-04,12,-0.5709484473445299,2019-10-04
2018-10-04,15,-0.5073298858811635,2020-01-02
2018-10-04,18,-0.4324600760331503,2020-04-02
2018-10-04,24,-0.2608038347260031,2020-10-03
2018-10-04,36,0.1123788102395089,2021-10-04
2018-10-04,48,0.4612137445666651,2022-10-04
2018-10-04,60,0.7525435888365184,2023-10-04
2018-10-04,84,1.1501114621432895,2025-10-04
2018-10-04,120,1.416020097436391,2028-10-03
2018-10-04,180,1.507289978170733,2033-10-04
2018-10-04,360,1.5040312152755495,2048-10-03
2018-10-05,0,-0.6534439492100583,2018-10-08
2018-10-05,3,-0.6534439492100583,2019-01-03
2018-10-05,6,-0.6515174616354305,2019-04-04
2018-10-05,9,-0.6232577593723247,2019-07-05
2018-10-05,12,-0.5742453686677935,2019-10-05
2018-10-05,15,-0.5091937754625606,2020-01-03
2018-10-05,18,-0.4320672643591905,2020-04-03
2018-10-05,24,-0.2543056224547371,2020-10-04
2018-10-05,36,0.1332674165771763,2021-10-05
2018-10-05,48,0.4949564714767582,2022-10-05
2018-10-05,60,0.7955544859856749,2023-10-05
2018-10-05,84,1.2011474233722224,2025-10-05
2018-10-05,120,1.4640250799406536,2028-10-04
2018-10-05,180,1.5440193155754005,2033-10-05
2018-10-05,360,1.533064963692893,2048-10-04
2018-10-08,0,-0.6599820002995287,2018-10-09
2018-10-08,3,-0.6599820002995287,2019-01-06
2018-10-08,6,-0.6653984745913557,2019-04-07
2018-10-08,9,-0.6426616264928793,2019-07-08
2018-10-08,12,-0.5976508414633033,2019-10-08
2018-10-08,15,-0.535337550006127,2020-01-06
2018-10-08,18,-0.4599080957222927,2020-04-06
2018-10-08,24,-0.2831518595775701,2020-10-07
2018-10-08,36,0.1081750927568254,2021-10-08
2018-10-08,48,0.4766628489077114,2022-10-08
2018-10-08,60,0.784133019842483,2023-10-08
2018-10-08,84,1.199660571468475,2025-10-08
2018-10-08,120,1.467852277708226,2028-10-07
2018-10-08,180,1.5465281042632966,2033-10-08
2018-10-08,360,1.5324664060008568,2048-10-07
2018-10-09,0,-0.6568762530900656,2018-10-10
2018-10-09,3,-0.6568762530900656,2019-01-07
2018-10-09,6,-0.6643143083610621,2019-04-08
2018-10-09,9,-0.6431759250460347,2019-07-09
2018-10-09,12,-0.5993821247654649,2019-10-09
2018-10-09,15,-0.5379445077453635,2020-01-07
2018-10-09,18,-0.4630877261794062,2020-04-07
2018-10-09,24,-0.2867102066563376,2020-10-08
2018-10-09,36,0.106062664569384,2021-10-09
2018-10-09,48,0.4776391637335333,2022-10-09
2018-10-09,60,0.7887650841905014,2023-10-09
2018-10-09,84,1.2110495784044677,2025-10-09
2018-10-09,120,1.4855358972879498,2028-10-08
2018-10-09,180,1.5672894918270617,2033-10-09
2018-10-09,360,1.5531098424717198,2048-10-08
2018-10-10,0,-0.666195257719661,2018-10-11
2018-10-10,3,-0.666195257719661,2019-01-08
2018-10-10,6,-0.6604435836476181,2019-04-09
2018-10-10,9,-0.6291425379459099,2019-07-10
2018-10-10,12,-0.5777244471452159,2019-10-10
2018-10-10,15,-0.5107783696375314,2020-01-08
2018-10-10,18,-0.4321645442448449,2020-04-08
2018-10-10,24,-0.2523182334607092,2020-10-09
2018-10-10,36,0.1374674870299106,2021-10-10
2018-10-10,48,0.5005281214930246,2022-10-10
2018-10-10,60,0.8025879767705524,2023-10-10
2018-10-10,84,1.2120183861950924,2025-10-10
2018-10-10,120,1.481249405445804,2028-10-09
2018-10-10,180,1.5681088803650016,2033-10-10
